title,label,subject,time
「3/31通姦除罪化要闖關，15個大法官要讓它通過」、「4月大麻要合法化」？,Fake,政治與政策,2020/3/30
影片宣稱「馬來西亞今天開始巡邏在路上閒逛的人，抓回警局打腳底板。台灣居家隔離私自外出的應效法」?,Fake,國際,2020/3/27
照片宣稱「這對意大利醫生夫妇抢救了134名武肺病人，看到很多病人慘死，他們知道自己時日無多，干脆摘下口罩，在醫院休息大廳深情對望」？,Fake,國際,2020/3/26
「翁啟惠轉史丹佛醫院董事會成員對新冠病毒的建議」?,Fake,健康,2020/3/26
影片宣稱「法國巴黎 爆發抗議示威，反對封城」？,Fake,國際,2020/3/25
「今晚从晚上11:40开始，没有人应该在街上。 5架直升机向空中喷洒消毒剂以根除冠状病毒时，门窗应保持关闭状态」？,Fake,生活,2020/3/25
「今天英國《太陽報》 刊登了比爾蓋茨的公開信」？,Fake,國際,2020/3/25
「重要信息：新冠肺炎病毒是一種大病毒。 病毒的直徑為400-500微米...」？,Fake,健康,2020/3/25
「威尼斯封城後水變清澈　不只魚群還有（海豚）...」？,Fake,國際,2020/3/24
照片文字宣稱「俄羅斯總統普丁放了800隻獅子和老虎，禁止大家出門」？,Fake,國際,2020/3/24
「在同版面的左邊有一則驚人消息！ 只是被籃球巨星科比墜機的消息沖淡了...1月...在2019/8月因肺炎死亡的200多美國人就是新冠病毒..被說成吸電子煙」？,Fake,國際,2020/3/23
圖片宣稱「沒有繁忙的客船沒有遊人威尼斯的水終可見底，鱷魚先生終於也能出來抖抖氣」？,Fake,國際,2020/3/23
影片宣稱「還中國一個公道！美國終於承認终新冠性病毒就是美國流感！真相終於大白天下了」？,Fake,國際,2020/3/20
影片宣稱「大家趕快提醒身邊的朋友ˊ很多外國人開始在台灣做這件事ˊ想害台灣人也淪陷疫情ˊ所以他們現在都故意把口水吐在捷運手把上喔」？,Fake,生活,2020/3/20
「這是每天 COVID-19感染的情況，請大家注意...」？,Fake,健康,2020/3/20
圖片「任何人，在巴士，地鐵見到手上帶著這样的手環，要小心遠離，那是要隔離14天的新型肺炎人仕。私自外出。小心」？,Fake,生活,2020/3/20
影片宣稱：「感謝中國，意大利羅馬上空響起義勇軍進行曲」?,Fake,國際,2020/3/19
影片宣稱「看看美國人是這樣在武漢軍運會車上傳播新冠病毒的，事實勝於雄辯」？,Fake,國際,2020/3/19
「新冠肺炎預防配方 教化師姐說...㈠茶葉加苦瓜熬湯：有傳染到者需飲2500cc ㈡檸檬原汁加點塩，或加仙草，每日3200cc」？,Fake,健康,2020/3/19
「抗疫偏方，簡單神效 紅糖，生薑，大蔥白，大蒜（多放），熬水喝，疫情解除之前，每天喝，感染病毒的概率幾乎爲零」？,Fake,健康,2020/3/19
「榮總醫師的貼文：冠狀病毒在抵達肺部前會停留在喉嚨四天...如果他喝大量的水，並且以溫水加鹽巴或醋來漱口，可以消除病毒」？,Fake,健康,2020/3/19
「太極米漿粥：來自桂林古本傷寒雜病論，靠白米就能重拾健康的本源療法」？,Fake,健康,2020/3/17
「義大利福利部長：中國欺騙了我們，該疾病的傳播速度超乎尋常，比中國給我們的數據快得多。中國給我們的數據都是假的...」？,Fake,國際,2020/3/17
「原來味噌比黑咖啡更醒腦防癌、抗輻射...味噌的5大好處...可排出人體輻射…幫助醒腦...改善酸性體質...抗老化...降低罹癌風險」？,Fake,健康,2020/3/16
多家媒體報導「鍾南山：蓮蓬頭可能是播毒途徑 致鑽石公主號及香港國宅個案增加」、「鍾南山：蓮蓬頭與排氣管可能傳播新冠病毒」？,Fake,健康,2020/3/13
日本防衛大臣河野太郎推特圖「來自台灣的五十萬口罩安定下來，為台灣的安全祈禱」？,Fake,國際,2020/3/13
影片宣稱「報載4000億蝗蟲飛到印度7天內全部絕跡。你知道印度怎麼辦到的？鹽酥蝗蟲，美味上菜囉」？,Fake,國際,2020/3/12
影片片頭宣稱「特朗普終於承認，新冠肺炎就是之前的美國流感」?,Fake,國際,2020/3/12
媒體報導「澳洲大學研究指出，『精油』也能抗病毒！只要聞15分鐘，鼻腔內的流感病毒幾乎全清空」？,Fake,科學研究,2020/3/12
傳言引述研究宣稱「美國才是全世界等（新冠）病毒事件發源地」、「如果要看源頭的話，這個論文直指美國是（新冠病毒）源頭」？,Fake,科學研究,2020/3/12
自來水公司提醒：「疫情非常時期，自來水中處理過程中在允許的範圍內加大了氯氣的注入。請大家在用水時，特別是燒開水、煮飯用水前要把水裝出來，最少靜置兩小時以上再用」？,Fake,生活,2020/3/11
「美國CDC確認新冠病毒首例在美國！中國不再繼續背鍋...美國媒體ABC揭露：美國乙型流感極可能就是新型冠狀病毒，美國才是第一個爆發新冠疫情的國家」？,Fake,國際,2020/3/11
影片和說明宣稱：「数萬韓國人上街游行，要求驅逐中國人！現在中國人在世界上就是病毒的代名詞......全球排華愈演愈烈。文在寅要完蛋嘍」?,Fake,國際,2020/3/10
影片搭配標題宣稱「3月 6 日，中南海軍事內鬥，出逃的戰機在天津武清區域被擊落，百姓遭殃」？,Fake,國際,2020/3/10
WHO中國代表發言片段宣稱「台灣研發成功快篩，中國在WHO搶收割～ 」？,Fake,國際,2020/3/10
圖片搭配文字宣稱「這是中國一位醫生幫患者照X光。最後醫生因此吃素了」？,Fake,健康,2020/3/9
義大利前民主黨黨書記貝爾薩尼受訪內容：「我懷疑這病毒是在警報發生之前，就已經存在於意大利，我們只是在用已經傳播的病毒來追究中國人」？,Fake,國際,2020/3/9
文章「性工作者染武漢肺炎！ 西班牙有86名嫖客被下令關在妓院隔離14天」?,Fake,國際,2020/3/6
影片旁白：「完蛋了，義大利要完蛋了，排華了」?,Fake,國際,2020/3/5
印度總理莫迪語錄圖：「他們（中國）沒有信仰...除了GDP，他們什麼都有！目前GDP也快沒有了，剩下的只有（中共）政府的暴力和謊言…」？,Fake,國際,2020/3/4
中國媒體擷圖：「有藥了！成年男性排出精液可抑制冠狀病毒！中國科學院上海藥物所、武漢病毒所聯合研究」？,Fake,科學研究,2020/3/3
影片宣稱「日本朝日新聞：美國早在武漢之前已經爆發新冠肺炎」？,Fake,國際,2020/3/3
「梵諦岡方面證實了教宗及兩位助手目前已確認對新冠肺炎測出陽性反應」？,Fake,國際,2020/3/3
「它們（海象）已對地球失去信心，以這種方式來告別」、「10萬頭海象爬上百米懸崖，隨後跳崖自殺」？,Fake,環境能源,2020/3/2
「蔡總統疑似感染武漢肺炎，已送入隔離病房」、「李前總統感染武漢肺炎逝世消息被封鎖」？,Fake,政治與政策,2020/2/29
網路多則傳言指稱「台灣疫情失控，並有多起死亡病例，遭到政府封鎖資訊」？,Fake,政治與政策,2020/2/27
圖片搭配文字宣稱「台灣省疫情失控，台軍方接管台北，蔡當局當街燒死疫情患者」？,Fake,政治與政策,2020/2/27
「2月19日，洪都拉斯出現首例新冠肺炎患者。該患者...結束台灣旅行後轉機洛杉磯歸國，台灣社區感染已經爆發，蔡政府還想隱瞞到何時」？,Fake,國際,2020/2/27
「今天和我在中央政府上班的兒子一起吃飯...政府就是如此控制口罩...說什麼憑健保卡一次買2片，中央政府機關公務員一次一給就是一包」？,Fake,生活,2020/2/26
「我媽媽是高嘉瑜議員在台北一中的同學…...民進黨查收到好多口罩商 黨員都可以領口罩 嘉瑜議員還送了兩盒口罩給我們」？,Fake,生活,2020/2/26
圖片宣稱「臺南已經橫屍遍地了，大家注意安全，戴好口罩」？,Fake,生活,2020/2/26
媒體報導「俄國衛生部指武漢肺炎是人工病毒」？,Fake,科學研究,2020/2/26
「我爸爸是民進黨議員，上次和王世堅聊天提到肺炎，說現在台灣已經超過500例了，死亡200了...」？,Fake,生活,2020/2/26
「新加坡第12個武漢肺炎的確診者，證實是湖北妓女，新加坡當局已經取得此名妓女的客戶名單，相信這批男人很快便會被安排隔離」？,Fake,國際,2020/2/25
裝甲車圖片宣稱「我有个台湾的朋友说，车里面装满尸体，太沉了，所以掉下来了...」？,Fake,生活,2020/2/25
影片宣稱「百年不遇，今天黑龍江興凱湖的冰在滾動，可見2020年是不平常的一年」？,Fake,國際,2020/2/25
影片宣稱「由亞崴國家隊組裝好的2台口罩機今試車完成，將運送至高雄口罩工廠...比印鈔票還快，一條產線一天250萬個」？,Fake,生活,2020/2/25
新聞台圖片「研究發現 吸食K它命 可治療武漢病毒」？,Fake,健康,2020/2/24
「其實疫情已經在高雄、台南等地傳播，每天都運好幾卡車的屍體去台中統一焚化...」？,Fake,生活,2020/2/23
「從嘉義往太保的高鐵大道，過第一漁市場後的第一段上坡至下坡路段，昨日警察已安裝『區間測速』7-8秒...超速罰款3600元，每增加一公里，罰款多100元」？,Fake,生活,2020/2/20
傳言引述研究指稱「武漢病毒以ACE-2外肽酶作為病毒受體，東亞人種體內的ACE-2，是非東亞人種的4-5倍...」？,Fake,科學研究,2020/2/19
影片搭配文字宣稱「這是 中國武漢 李文亮醫生的告別禮拜 英雄 好醫」？,Fake,生活,2020/2/19
「買不到口罩別急，有15個口罩就夠用了，到第15天再把第一個拿出來用，病毒都隔離14天了」？,Fake,生活,2020/2/18
「喬建國是武漢大學中南醫院普外科醫生，他推薦用來治療新冠狀肺炎的方法：非常時期每天二兩白酒很可能有預防新冠狀肺炎的效果...」？,Fake,健康,2020/2/18
影片搭配文字宣稱「李文亮醫師婚禮」？,Fake,生活,2020/2/18
「這次下雨的雲層帶是從中國內陸漂過來的，也就是重慶、湖北一帶過來的，雲層可能會挾帶細菌、病毒過來，請小心！」？,Fake,生活,2020/2/17
「鍾院士在確診病例中發現一個現象，一萬多個確診案例，竟然都是葷食者，而素食者都躲過了此劫」？,Fake,健康,2020/2/15
「剛才和我在美國做醫生的弟弟通電話，他告知...多喝水可促進自身粘膜組織液的分泌來抵抗（新冠肺炎）病毒」？,Fake,健康,2020/2/15
報導指稱，「武漢大氣出現驚人濃度的二氧化硫，在燒什麼？...初步發現，要產生武漢郊區這樣數目的二氧化硫含量，需要有一萬四千具屍體被焚燒」？,Fake,環境能源,2020/2/14
「NASA說今天是地球完美的重力角度，是唯一一天可以讓掃把獨自站立的日子，過了12點就不行了......」?,Fake,國際,2020/2/14
「代表中國解放軍最高權力機構中央軍事委員會的網站『西陸戰略』發表一篇文章，改口承認（武漢）病毒是人工合成」？,Fake,科學研究,2020/2/13
「由於NCP新型冠狀病毒，有0～24天的潛伏期...專家提供一方法讓你盡早知道自己肺部的狀況：最、最、最大深度地“吸氣”並且“屏氣”超過10秒以上...證明肺部沒有纖維化」？,Fake,健康,2020/2/12
傳言引述研究指稱「武漢新型冠狀肺炎完全是人造出來的，就是她石正麗造的」？,Fake,科學研究,2020/2/12
「放置一顆沒有剝皮的洋蔥在房間裏...醫生觀察時真的在洋蔥上發現了流感病菌...洋蔥吸收了病菌，因此讓這家人保持健康。...洋蔥會因為病菌而在次日清晨變黑」？,Fake,健康,2020/2/12
「蘇聯護理醫師布林加索夫院士很早以前就提出過一種預防流感和急性呼吸道感染的方法。...用沾滿肥皂的手指從內到外仔細清洗鼻孔...肥皂就能殺死病毒」？,Fake,健康,2020/2/11
「山東蘭陵县146萬人，目前無一感染...分析原因:他们是大蒜种植区...蘭陵農田裡长势喜人，会散發出天然大蒜素殺菌，截断了感染」？,Fake,健康,2020/2/11
影片宣稱「中國南方航空從墨爾本到廣州的航班，沒有旅客回中國，飛機上全是澳洲華人購票後把無償捐助的救援物資，放在自己的座位上」？,Fake,國際,2020/2/11
「70万只蝙蝠入侵澳洲！其中巨型狗头蝙蝠双翼展开可达1.5米！攻击性强」、「数十万蝙蝠涌入澳洲，狗头蝙蝠能咬断人脖子，人们开始不安」？,Fake,國際,2020/2/11
「武漢古田四路佳興園，用酒精全屋消毒後開暖氣空調，引起爆炸」影片？,Fake,國際,2020/2/10
「新加坡、香港超市搶衛生紙」影片？,Fake,國際,2020/2/10
「印度權威科學家證實：類似愛滋病病毒植入新型冠狀病毒，懷疑是中國人工合成的生化武器」？,Fake,科學研究,2020/2/10
影片旁白宣稱「越南政府免費在街頭發口罩」？,Fake,國際,2020/2/7
「我同學的嫡親外甥...在深圳醫院工作...剛剛來電讓我轉告訴朋友們：感冒時，如出現流鼻涕和咳痰者，就不可能是新型冠狀病毒肺炎...」？,Fake,健康,2020/2/7
「振興主任告知這次的武漢病毒並不耐熱在溫度26-27度的環境下就會被殺死。所以要多飲用熱水。可以轉告親朋好友們多喝熱水預防」？,Fake,健康,2020/2/7
「在緊急篩選抗冠狀病毒的藥物中...以尼古丁殺毒效果最佳」？,Fake,健康,2020/2/7
「菲律賓政府免費送口罩...商家在街頭免費發口罩」照片？,Fake,Fake,2020/2/7
「口罩現在有錢都買不到 大家可以來這裡領 留言加分享即可領取...#廠商贊助2000箱 抵制病毒 #留言分享就能免費領取1盒」？,Fake,Fake,2020/2/6
「從武漢撤回來的日︉本人，迎接他們的是每︃個人一台救護車，206人=2︃06台救護車，進︇行隔︇離」？,Fake,國際,2020/2/5
傳言引述文獻指稱「紅茶與普洱茶，抗冠狀病毒...紅茶跟普洱茶所含的茶黃素（TF3）...能夠阻止冠狀病毒的複製...」？,Fake,Fake,2020/2/4
中國疾病防預中心通告：「經武漢新型冠狀肺炎病員檢測結果都未曾有飲茶習慣，有良好飲茶未有一例得新型冠狀肺炎 具科學檢測報告喝茶可以減少95%發病率，望知情者相互轉告！！！」？,Fake,Fake,2020/2/4
「日本疾傳學和田教授」語錄圖：「醫學在亞洲排名數一數二的台灣，根本不用去攪和技術相對落後的WHO...」？,Fake,Fake,2020/2/3
野味市場影片「看看武漢市場賣什麼？？」？,Fake,Fake,2020/2/3
「中國將承認新冠病毒來自P4實驗室」、「多位專家：病毒或來自武漢P4實驗室」？,Fake,Fake,2020/2/3
「如果有環保酵素，流感和冠狀病毒來襲時，我們可以這樣做！」？,Fake,Fake,2020/1/31
「這次冠狀病毒對於（ACE-2蛋白血管緊張素）高的人最容易感染。ACE-2什麼人最高呢？也就是（高血壓患者）...酸脛菌可以干擾這隻冠狀病毒...」？,Fake,Fake,2020/1/31
「正骨醫院郭氏孫女郭豔娟（過去的同事，現三門峽正骨分院院長）所發分享給大家...每天出門前用棉籤蘸點小磨香油、白醋，滴進兩個鼻孔內，輕捏幾下即可，這樣就可以阻斷一切流感和溫疫傳染」？,Fake,Fake,2020/1/31
影片宣稱：「原頭找到了，胡北武漢每家的屋頂全是住犏蝠」？,Fake,Fake,2020/1/30
「帶毛領或是絨線的衣服外套，較容易吸附病毒」？,Fake,Fake,2020/1/30
「好消息，新冠病毒一碗煮沸的濃大蒜水就能喝好，老中醫親自試驗過，很多病友也成功了」、「將大蒜搗成泥，用力吸到肺部然後閉氣，讓蒜辣素存在你的肺部中清毒」？,Fake,健康,2020/1/30
「北投榮總前天一個確診武漢肺炎的病人已經往生，並在昨天24小時內已經火化」？,Fake,Fake,2020/1/30
「癌細胞怕熱，泡溫泉可以殺死癌細胞」?,Fake,Fake,2020/1/29
圖文「北投消防隊光明分隊載到吐血OHCA病人，確認是武漢肺炎」？,Fake,Fake,2020/1/28
「鐘院士的防病毒高招：建議各位去醫院或其他公共場合之前用淡鹽水漱一下嚥喉部位，回家後再漱一次...」？,Fake,Fake,2020/1/26
「好消息！新病毒不耐高溫。冠狀病毒在56攝氏度、30分鐘就死亡了...新病毒怕酒精，醫用酒精消毒是有效的...人在家裡時，可以把暖氣和空調都開著」？,Fake,Fake,2020/1/26
「武漢肺炎已經定名為SARI了，確定是SARS的強進化病毒...目前市面上所有藥物均無效...乙酸對病毒有效」？,Fake,Fake,2020/1/26
「韓國商人舉辦研討會，公開販售貓狗皮毛製作的衣物裝飾用品」？,Fake,Fake,2020/1/22
媒體報導「愛講髒話的人適合當朋友！研究指出：智商更高、組織能力強」、「經常罵髒話...智商還會比較高」？,Fake,Fake,2020/1/22
照片將澳洲大火時的衛星雲圖與中國對照，暗示中國汙染比澳洲還嚴重？,Fake,Fake,2020/1/22
「行政院下令要政府部門所有系統改『稱謂』，不是說同婚修法後什麼都不會變」？,Fake,Fake,2020/1/21
圖片「這是每400年在喜馬拉雅山盛開一次的Mahameru花...」？,Fake,生活,2020/1/17
「反分裂法／反滲透法 1/15生效，選舉的PO文不分藍綠，請全部刪掉以免惹事生非。1/16就會開始執行」？,Fake,Fake,2020/1/16
「宣布票數的時候可以設計每差票數幾張就會自動灌票」、「電腦工程師的朋友告訴我，是在計票系統植入後門程式，自動將兩方票數依比例增減後送出」？,Fake,Fake,2020/1/16
「澳大利亞巨大的野火導致動物死亡」動物照片？,Fake,Fake,2020/1/16
「蔡英文大勝是因為源頭性的大做票，而非投開票過程的大做票，而所謂的源頭性做票，其實是：CIA提供了兩種特殊的隱形墨水？」,Fake,Fake,2020/1/15
「韓國瑜300萬票，宋楚瑜250萬票，蔡英文450萬票，總共1000萬票，這就是Real的政黨票，多出來的四百多萬票就是配票」？,Fake,Fake,2020/1/14
圖片「14年性平教育偏差，致15-24歲愛滋與性病狂飆..」？,Fake,Fake,2020/1/14
「2016總統票數...少子化人口减少、平時因疾病或意外自然死亡，投票數暴增2百5O萬人...這種選舉票數顯然不合常理」？,Fake,Fake,2020/1/13
「總統有效票比政黨有效票多出361萬票......唯一能解釋的就是做票」？,Fake,Fake,2020/1/13
「三個總統候選人加起來的票數好像超過總投票人數耶？等同於有百分百的投票率耶」？,Fake,Fake,2020/1/13
影片「票是這樣唱2號喊蔡英文得票」？,Fake,Fake,2020/1/11
「大家投票當天記得一定要戴口罩哦...武漢那邊的不明肺炎...臺灣也有確診病例」？,Fake,Fake,2020/1/10
與媒體報導「台海危機時，沈一鳴陪同國防部長與太平洋司令會談，美方詢問他的立場為何，沈一鳴回應美方：『台灣會戰到一兵一卒』」？,Fake,Fake,2020/1/10
「「1月10日晚上9點30分到1月11日下午4點（台灣的時間），請全面暫停分享舖文，至隔天1月11日下午4點後，再恢複開啟群組分享 」？,Fake,Fake,2020/1/10
「美國《時代雜誌》：這是一場由惡毒演員操弄假新聞、性別歧視、煽動演說主導的選戰」，配上韓國瑜照片？,Fake,Fake,2020/1/9
文章「美媒丟震撼彈籲：台灣不可以讓蔡英文連任四年」？,Fake,Fake,2020/1/9
「這次選舉投票結束後現場開票時將不公開唱票，說是直接用鏡頭攝取計票 ～～」？,Fake,Fake,2020/1/9
「投票時要注意小心筆的兩端看一下，是不是都有（人）字，如果只有一邊有人一邊沒有人，就要用人的那邊蓋喔，我在2顆子彈阿扁當選那次，我家那的是一邊有，一邊没有，那次有50多萬的廢票...」？,Fake,Fake,2020/1/8
"「呂秀蓮問，反滲透法為何急著通過...萬一 2020/1/11 投票結果如是韓國瑜勝出，那麼反滲透法就可派上用埸了...那麼蔡陣營就可提出""選舉無效和當選無效""」？",Fake,Fake,2020/1/8
照片「蔡的服裝左胸竟然別有空軍五星特級上將的標誌!...蔡英文何德何能，居然可以《五星特級上將》自居」？,Fake,Fake,2020/1/7
照片「挺韓遊行竟然手拿五星旗」？,Fake,Fake,2020/1/7
「投票所改變地點」、「投票不能帶手機、國外回來投票要帶台灣護照都是新的規定」？,Fake,Fake,2020/1/7
「持舊式身份證不得憑領選舉票」、「如果沒有更改為新的版本，或台北縣升格為新北市，都要更改。否則在投票當天是不能領選票」？,Fake,Fake,2020/1/7
「選舉公報上面，竟然沒有中華民國國（名）號，這是在選什麼？」,Fake,Fake,2020/1/6
圖片「看看這個當年頭绑『國防布』條，背后拉著:【X拎娘國防部】。帶頭反國防部，羞辱中華民國三軍的人！」？,Fake,Fake,2020/1/6
「12月31號晚上凌晨開始，所有的選舉民調，不管舊的、新的，都不要再傳，要罰五十萬，尤其反滲透法已通過，任何選舉文宣也請大家都不要再傳...」？,Fake,Fake,2020/1/6
「這次年改還有一個對現役遗眷更惡毒的條款：軍人因公殉職死亡，配偶領取半俸規定修改，兩條缺一不可，1.須結婚10年以上 2.配偶須55歲後始可領取」？,Fake,Fake,2020/1/6
「日本學者爆料，大選後蔡英文將全國核廢料集中貯存，全台灣15處貯存場被鎖定，你中獎了嗎」？,Fake,Fake,2020/1/3
「這次投票完畢後，各投票所不清點已領票數」？,Fake,Fake,2020/1/3
媒體引述影片報導：「1日，網上傳出視頻，顯示華信航空AE-218班機自武漢飛抵台灣松山機場，全副裝備的檢疫人員進行登機檢疫工作」？,Fake,Fake,2020/1/2
「奧步已經開始了！！！距離大選只剩13天。沒有人收到選舉公報和投票通知書。往年投票前兩週早就收到了。今年中選會說投票前兩天才會寄到。為什麼要這麼晚才寄...」？,Fake,Fake,2019/12/31
李艷秋語錄圖「蔡英文才是台灣安定進步的選擇！」？,Fake,Fake,2019/12/31
「台灣新增愛滋以每天約6人的速度持續增加中，其中近九成為男男性行為」？,Fake,Fake,2019/12/29
文章「呂秀蓮的心聲」？,Fake,Fake,2019/12/27
「泰國來台觀光，每人補助3萬元，我朋友聽到，氣得幾乎吐血...」？,Fake,Fake,2019/12/26
「泰國給60多國免簽 我們卻要辦簽證 再交3個月財力證明...菜政府不但給泰國免簽 每人還送8000元 包機補助25萬...」？,Fake,Fake,2019/12/26
「快通知北部親友趕緊關窗，中南部也要，因為霾害在半夜我們睡夢中就會南下...中研院陳伶志博士表示，這波主力在晚上9點登入北部...」？,Fake,Fake,2019/12/25
「民進黨已經通過了毒品條例了，校園內可以擁有5克的毒品，才被視同販毒。台灣除了是(同性戀島)(愛滋病島)現在又增加了一個(毒品島)了」？,Fake,Fake,2019/12/25
罷韓遊行照稱「看到這張圖，我快笑翻了，這路標是5公尺1個嗎？也P圖P太多了吧」？,Fake,Fake,2019/12/24
內容農場文章指稱「【米酒蒸地瓜】可治閃腰及僵直性脊椎炎等長期酸痛，簡單易學，效果好！」？,Fake,Fake,2019/12/20
「2020年投票，中選會使用油性印泥，不容易乾，蓋完選票折疊時會染到旁邊，開票時祇要是韓國瑜就是廢票」？,Fake,Fake,2019/12/19
媒體報導「研究：睡太少會爆肥...平均睡眠介於3到5小時的民眾，肥胖機率比一般人高出73%」？,Fake,科學研究,2019/12/19
「一位黃小姐下班後，在回家的路上看到一個小孩子在哭...找到小女孩的家之後，她按了門鈴，可是，門鈴像是有高壓電般，她瞬間失去了知覺.....」？,Fake,生活,2019/12/18
「請大聲拒絕所有早安、午安、晚安...問候圖片...因為『駭客』利用設計完美影片、圖片，暗藏{釣魚程式}...藉此竊取個資...東森財經台已連播35集受害情形」？,Fake,科技資安,2019/12/18
「有一群人逐家逐戶拍門， 假裝是內政部官員...為即將舉行的選舉(或公投)預備(或調查)。他們其實是入屋打劫」？,Fake,Fake,2019/12/17
「台灣選舉還有一種奥步是：李進勇叫印票厰商在2號的蓋章處印上一層薄博的，肉眼難看以出來的爉或是油脂，讓蓋票章上的红墨水乾不了，選票一折，很容易就花掉，變成廢票」？,Fake,Fake,2019/12/16
圖片搭配文字宣稱：「右邊第2位就是楊蕙如，脫衣無恥之事都敢做.她還有什麼壞事不敢做的！真是人渣！」？,Fake,Fake,2019/12/16
「這是楊蕙如利用網路霸凌日本大阪處長蘇啓誠後，他不甘被污衊霸凌， 以死明志！以下這是他的訣別書！看了真令人心痛， 心碎！」？,Fake,Fake,2019/12/13
「12月7日中共政協委員陳小春，在台灣桃園林口體育館，举办了募集東風-47導彈資金大會。...此次在台灣舉辦宣講會，所有門票收入都將用於製造東風導彈以及登陸艦」？,Fake,Fake,2019/12/12
「記得一定要在選票上簽名，才不會被國家機器做掉」？,Fake,政治與政策,2019/12/11
「每天睡前吃一點它（桑葚、核桃），不出一周白髮不見了」？,Fake,Fake,2019/12/10
維基百科圖片「楊蕙如是民進黨前立委蔡啟芳的兒媳婦，就是蔡易餘的老婆」？,Fake,Fake,2019/12/10
「行政院長蘇貞昌拍板通過定案提交修法.吸毒除罪.改用治療和寫悔過書處置~」？,Fake,Fake,2019/12/9
「只要牛奶加上它（地瓜葉），三高、痛風、癌症都不見了」？,Fake,Fake,2019/12/6
「木瓜加食鹽，對付腰突、坐骨神經痛的一把好手，腰椎通了全身輕鬆？」,Fake,Fake,2019/12/3
「中國的YouTuber指出她的朋友買了二手衣服，穿在身上間接得了鼠疫...衣服來源是一個在停屍間工作的警衛做的，專門把要火化的死人衣服脫下來」？,Fake,Fake,2019/12/2
「中共間諜『王立強』只是他受訪的化名」？,Fake,Fake,2019/11/29
女性耳鼻出血照宣稱「大多學生遭藍色化學酸性液體水柱沖擊，呈現失溫狀態及耳膜震裂，估計已有多位同學傷重，血流不止」？,Fake,Fake,2019/11/28
影片「昨天總統府很熱鬧，新聞都沒報」？,Fake,Fake,2019/11/27
「這幾天看到中國鼠疫爆發，然後發現一個很可怕的傳染途徑，就是紙箱。。。。。跳蚤很喜歡產卵在紙箱上面，鼠疫傳染方式也是跳蚤」？,Fake,Fake,2019/11/27
「2019.11.18晚上理大被捕暴徒學生，原來很多學生已被染上毒品，毒癮發作全部發冷，要用保鮮膜保暖」？,Fake,Fake,2019/11/26
王立強照片「抓到嘍！肉搜起底〝共諜〞『王立強』！原來此賊是長期接受『民進黨』金錢供應的『多面諜』」？,Fake,Fake,2019/11/26
「聯合國官方微博發文譴責暴徒行為了。所以聯合國和美國已完全不同調」？,Fake,Fake,2019/11/22
圖片「陳志明是台灣國際同志權益促進會發言人，鮮明的挺同立場，並且還參與該次的同志遊行，行列中滿是裸露猥褻...」？,Fake,Fake,2019/11/21
「石榴煮水喝，可以溶解結石... 將結石化為粉末狀排出，也有化為顆粒狀從尿道排出」？,Fake,健康,2019/11/20
香港影片指稱：「暴徒放火燒屋，燒到挺暴徒的記者，記者哭著說女兒還在家裡」？,Fake,國際,2019/11/19
圖片「小學三年級教怎麼戴保險套」？,Fake,Fake,2019/11/18
網站文章「香港暴徒的酬勞曝光：『殺警』最高給2000萬！」？,Fake,國際,2019/11/15
「雞眼用香蕉皮就可以治好，太簡單了」？,Fake,健康,2019/11/14
「把清涼油塗抹到雞眼表面，隨後用香菸熏...雞眼裡的蒂頭就會被熏死」？,Fake,健康,2019/11/14
「百香果是百果之王，不但是天然『血糖藥』，還能降低『心臟病』發作率49％！錯過『果汁之王』七大效果，別說你懂養生！」？,Fake,健康,2019/11/13
媒體報導「研究：愛生氣可能影響胸部發育」？,Fake,科學研究,2019/11/12
媒體報導「研究：生氣1小時=熬夜6小時」？,Fake,科學研究,2019/11/12
文章「日本沒有教師節...日本不僅地鐵上有教師專座，大街上有教師商店」？,Fake,國際,2019/11/11
摩根費里曼語錄圖：「我厭惡恐同症這個字眼，這根本就不是什麼恐懼症，你也並非真的在害怕什麼，你只是一個混帳東西而己」？,Fake,國際,2019/11/7
「昨天蔡英文總統訪問中和南山一菜市場與豬肉攤主的對話...因為我不是賣肉的，我其實是個便衣刑警」？,Fake,政治與政策,2019/11/4
「2017年的5月份有一艘郵輪，從美國舊金山載了約2000位旅客出遊...結果預訂當天17點準時開船...到凌晨3點多人數才到齊開船。原來整船旅客都是同性戀..」？,Fake,生活,2019/11/1
媒體報導「哈佛研究：垃圾食物危害精蟲」、「男人若常吃垃圾食物，可能會造成精蟲生產『不可挽回的傷害』」？,Fake,科學研究,2019/10/29
「這個政黨還能支持嗎？今天花三千萬元邀請世界各國同性戀者到台北遊行，殘害我們的下一代」？,Fake,生活,2019/10/28
「國小教科書編入爸爸的稱謂改為(繁衍者公)，媽媽的稱謂改為(繁衍者母) 請問各位爸爸媽媽是何感受...」？,Fake,生活,2019/10/25
文章「呂秀蓮的覺醒 2019/9/2...人不分男女老幼，地不分東西南北，大家一起支持救中華民國的韓國瑜」？,Fake,政治與政策,2019/10/24
「亡國政府  剛剛日本電視播到台灣3天2夜才日幣20000，台幣5千多，離譜吧！在貼錢讓日本人玩嗎」？,Fake,政治與政策,2019/10/22
「當遊民太幸福……現在台北市政府 對於龍山寺遊民，單身每月給1萬8千元低收入戶補助，有配偶給予31000元」？,Fake,政治與政策,2019/10/22
