title,label
免疫專家：未接種疫苗的人並不危險；已接種疫苗的人反而對其他人構成危險...,1
北市宣布：明起國小校園暫停開放 國高中有條件開放戶外場地,0
境外移入增7例 本土病例＋0,0
北韓新冠疫情爆發 金正恩再批官員應對不成熟,0
繼WHO後日本也改口! 認了防疫政策最致命錯誤 ,0
太極米漿粥：來自桂林古本傷寒雜病論靠白米就能重拾健康的本源療法,1
如果你收到一張帶有《微信紅包》封面15的月亮16圓的圖片在任何環境下請不要打開它...如果你打開了它它會盜取你手機裡所有相關信息,1
免疫力差的人打疫苗副作用也會比較多甚至會死亡想減輕疫苗的副作用要認真吃蛋白質 維生素A 維生素C,1
口罩禁令11月解除 羅一鈞：未來幾周不會大改,0
俄羅斯COVID-19疫情升溫 連續兩天通報逾5萬病例,0
次世代疫苗 10月11日起逾18歲皆可打,0
他染疫505天病逝創最長紀錄 病毒瘋狂突變專家籲：這類人當心,0
外交部：9月29日起免簽國民得以免簽證方式入境 隔離維持3+4,0
影片宣稱朝鮮主席金正恩夫人用漢語演唱,1
影片宣稱殉職飛官的媽媽說的這些話 台灣的新聞台沒有一台敢全部全程播出,1
陳建仁：追求零確診不切實際 不要害怕與病毒共存,0
炸了！致癌麥片風靡160多個國家你吃的早餐竟然危害這麼大,1
川普承認選舉結果的影片是用電腦深偽技術做成川普根本沒有說這些話..頭部平移不像真的,1
影片宣稱中國南方航空從墨爾本到廣州的航班沒有旅客回中國飛機上全是澳洲華人購票後把無償捐助的救援物資放在自己的座位上,1
新北就博會釋逾2300個職缺 觀光餐飲業需求旺盛,0
美駐中大使伯恩斯：北京企圖阻止賓客 赴大使館參與獨立日慶祝活動,0
防疫保單理賠額 逐步向下,0
六角8月營收年增26.66％ 創近20個月來新高,0
港研究：益生菌可提升COVID-19疫苗成效,0
光宣傳費就燒7億 王必勝提七點稱指揮中心關不得,0
1922回覆：疫苗預約系統有bug預約成功當作虛擬預約或全部取消,1
日本不承認高端疫苗 陳時中：外交部會極力爭取,0
影片美國參議員在參議院上講解疫苗根本不防重症,1
我媽媽是高嘉瑜議員在台北一中的同學…...民進黨查收到好多口罩商 黨員都可以領口罩 嘉瑜議員還送了兩盒口罩給我們,1
影片宣稱習近平女兒在哈佛大學畢典歌唱,1
台灣空軍四架F16戰機叛逃...是駐紮在桃園機場第16航空聯隊的飛機...飛機編號為TY160531,1
萬一不幸被隔離可以打基督教救助協會～電話申請免費物資請分享給有需要的人！申請1919防疫食物包請與我們聯繫 ,1
韓國觀光復活！ 今起赴韓完整接種疫苗免隔離 但不含高端,0
高端報廢1/3不稀奇 王必勝：日本買1億劑AZ只打10萬剩下送人或不打,0
拚選舉罔顧幼兒健康萬美玲：市長要為打錯疫苗道歉,0
本土新增破5.4萬例可能再往上 陳秀熙：監測這數字比通報個案數重要,0
華為與杜拜簽署巨額的5G合同杜拜國王免費送廣告,1
春節連假前疫情延燒 本土＋27 境外＋44,0
照片這輩子也許從未看過的動物出現越南深山名叫羊狐,1
影片宣稱在美的家人傳來的視頻－紐約軍隊進城了。美國政府或許怕1977年紐約大停電... 引發的搶劫、暴動再度發生今天軍隊已經陸續進駐...,1
根據古代中醫足下有100個左右的壓迫療法穴位人體器官也接受壓力和按摩油抹在腳底按摩能治療胃病、甲狀腺疾病、痔瘡....緩解頭痛、膝蓋痛,1
這區域陷入美中碰撞 專家警告：面臨生存危機,0
全球爆不明兒童肝炎 世衛要查是否與COVID有關,0
疫情再炸彰化新增４確診 與台中婚宴關係鏈有關,0
新加坡准用輝瑞抗COVID-19口服藥 最快2月交貨,0
陳惠仁教授強調...熱苦瓜～只殺癌細胞！切２～３薄苦瓜片放在杯子裡 加入熱水會變鹼性水...苦瓜汁能調整高血壓,1
美國男子不打COVID疫苗 醫院拒為他動換心手術,0
疫苗命名學問大,0
軍人拒打COVID疫苗 美國陸軍：立即除役,0
Omicron大軍壓境 本土疫情蠢動 名醫疾呼：快做到這4點,0
國土安全部控制“官方選票”生產...民主黨印刷額外選票官方選票上的非放射性防偽水印...軍方一旦運作川普將獲得壓倒性勝利,1
新加坡擴大接種第4劑對象 短期旅客可自費打疫苗,0
頻尿者採取新鮮木瓜葉三大葉用1000cc清水煮剩500cc於三餐飯後每次飲服15cc服用一至二次療程即見成效,1
產險業增資 衝破800億,0
拜登：美國疫情已結束 沒人戴口罩了,0
香港新增4318例確診 重回4000例關卡,0
中重症+184例 3歲男童MIS-C、臉部軀幹出疹 一度住ICU,0
台灣防疫亂象多 蘇煥智：防疫思維沒從人民角度思考,0
NBA》公牛第10人遭隔離！聯盟喊停兩場比賽,0
90%的人不知道吃這水果（香蕉）才能真正『預防中風』,1
彭博：蘋果員工染疫增加 暫時關閉美加3零售店,0
出席伊麗莎白二世葬禮後 82歲丹麥女王確診COVID,0
本土+3萬8157 境外+214 死亡+51 連續5天病例數下降,0
外籍入境確診 衛福部：醫療費初期由政府負擔,0
英擴大輝瑞新冠口服藥臨床試驗 受試者上萬人,0
日本生產AZ疫苗 6月15日才向WHO申請核准至今尚未通過WHO EUL無法加入COVAX計畫....沒有國際認證..日本捐的這一批猝死的這麼多、這批AZ泰國進來是沒經過世衛歐盟認可的疫苗會打死人,1
澳洲盼與中國建立穩定關係 籲協助終止俄烏戰爭,0
影片稱俄羅斯航班SU1492緊急迫降未成功、美國聯合航空波音777-200客機爆炸實況！,1
企業嘆赴美投資如次等公民 曹世綸籲半導體共謀雙贏,0
巴西專家：故意感染Omicron恐危及個人及公眾健康,0
新冠疫情恐掀失智潮,0
愛滋、肺結核及瘧疾防治因新冠受阻 需龐大資金,0
打疫苗打完第二劑要用手機向CDC註冊取得註冊代碼今後旅行可以當通關代碼,1
防疫雙險理賠總額達1135億元 已有五家產險業增資,0
本日無本土新增案例 境外移入＋4例,0
陸首例猴痘 患者曾在德國發生男男性行為,0
新增2例境外移入確診 自美國、緬甸入境,0
有趣了！7/21起實施進口買賣中國商品必須用人民幣做交易。這個殺傷力更強老美搞出俄烏戰爭玩弄SWIFT真的是弄巧成拙,1
圖文稱香港藝人舉牌支持新疆棉,1
訊息附連結宣稱加州也被要求重新驗票因為選舉局要求拿出總選票數而最早開票完成的加州卻拿不出來....急徵驗票志工,1
最新數據：新冠病毒後遺症 心臟衰竭風險大增72％,0
對抗COVID-19 瑞典提供第4劑疫苗給65歲以上民眾,0
蚊子吸血時不能拍打觸角會留在皮膚裡干擾人體還會傳播傳染病,1
金西半島醫療專區選址確定 報國防部核定,0
商業興觀點／社群媒體 星企首選銷售管道,0
直播／今本土+39769 境外+256 病歿+41 指揮中心：往好的方向,0
勞保傷病給付線上申請還沒收到4步驟查詢看你卡在哪,0
我國以創始會員身分加入亞洲資訊通路聯盟,0
疫苗救濟要審10年才能審完 蘇貞昌允諾加快、加速審查,0
邊境0+7何時能實施社群討論區網友這麼看！,0
《半導體》DRAM旺季恐不旺 雙雄拚甩低潮,0
影片重慶人民造反集體高喊核酸不做,1
賀！2022世界50大酒吧揭曉 台灣Indulge名列第82位,0
今中重症+273例 18歲青少年未接種疫苗發病2周亡,0
竹縣＋1084 下周六社區接種站成年、嬰幼兒疫苗開放預約,0
雜誌精選》防疫保單爭議大 英文怎麼說,0
影片清朝光緒三十年的魔術至今無人能破解！美國人拍攝於1904、清末幻術（戲法）師：喬芹表演影像,1
圖卡如果導盲犬獨自走向你代表他所引導的人需要你的幫助跟著牠走你將會得到一份無比的感激,1
我們人民所看到的全是表面政治人物下的大盤棋是我們看不到的。..某大學教授 寫於 2022/8/4,1
影／國門將重啟 民進黨團：防疫成績有目共睹,0
發燒、咳嗽3天！基隆6歲女童同時確診A型流感及新冠肺炎,0
新加坡/俄羅斯已成為世界上第一個對COVID-19屍體進行屍檢的國家...新加坡/俄羅斯衛生部指出COVID-19不是病毒而是細菌,1
圖片宣稱威斯康辛州開票率 94% -> 95% 的時候拜登突然反超3.5%...民主黨沒作弊我不信,1
路透社駐美記者：美議長裴洛西專機於美東時間7月29日凌晨自美國西海岸 惠德貝島海軍航空基地起飛抵達阿拉斯加州安克雷奇機場休息一小時隨後飛向亞洲。專機右側發動機突然故障不得不原路轉回阿拉斯加州,1
照片莫斯科號燃燒的夜視鏡畫面,1
兒科急診忙翻！不只COVID反彈 醫憂病毒流竄：快帶小孩打疫苗,0
世衛影片：接種過疫苗的更容易感染,1
BA.5疫苗…日本將開打 我還在審,0
FDA批准 出生28天以上染疫幼童可服用瑞德西韋,0
崇越郭智輝：半導體明年轉強 台積電10年內無敵手,0
影片宣稱示威者已闖入白宫這是美國歷史上的第一件事東門開槍特朗普與家人逃到坎薩斯...,1
影片：蘋果籽含有劇毒氰化物..不要把整個蘋果放到榨汁機裡榨汁來喝,1
將《溫度》這一部公益微電影連結轉發給更多人每增加一個YouTube瀏覽人次就可以替全民食物銀行募得新台幣1元,1
垃圾可救人命  黃謙智紐約分享台灣創新成就,0
影片旁白：完蛋了義大利要完蛋了排華了,1
媒體報導俄國衛生部指武漢肺炎是人工病毒,1
何時入境免隔離蘇貞昌：確定後提前宣布 讓各行各業有時間準備,0
台灣蔡政府花251億的太空計畫徹底失敗的消息卻要靠外電得知國內媒體大多封鎖這衰聞台灣現在是新聞自由的國家,1
傳中國資深媒體人發難 撰文反對全民核酸及清零,0
直播／仍在高原期！今增49509例本土、65例境外 31例病歿,0
影片手機充電時在講電話切記不能喝水會導電入心臟的！切記！切記！,1
邁向與病毒共存…確診非急症開刀 憂延宕,0
議會暫擱熊好券2.0預算 柯文哲：會採多元發放方式,0
影片宣稱馬來西亞今天開始巡邏在路上閒逛的人抓回警局打腳底板。台灣居家隔離私自外出的應效法,1
確診居隔後7天篩陰可聚餐 最快下周公布,0
經濟趨緩壓力湧現 節儉成中國年輕人的流行,0
連結號外！號外！雙十節要到囉舉國歡慶中油送你免費加油券。分享給好友可領取禮物,1
MLB／大聯盟先修班 美職秋季聯盟4年不見台將,0
COVID-19、流感雙重感染 羅一鈞：5大症狀明顯,0
影片H&M 耐吉 阿迪達斯 退出中國市場！1786家門店連夜清空 拆除廣告牌美國萬億資產一夜化為泡影,1
東京新增近7000例COVID-19 沖繩疫情持續嚴峻,0
確診同住者 擬改全面0+7 不與入境0+7同時,0
疫情仍在高原期 確診幼兒出現這些症狀快送醫,0
日本COVID-19連3天新增逾25萬例 連4周居全球之冠,0
新冠再度席捲歐洲 這國被迫全面封鎖,0
網址蔡英文的最新投資讓專家們感到敬畏也讓大銀行產生恐慌、儘管不知道麥克風已經打開但她的言論震驚了世界,1
成本攀高擋不住 和泰車5車款漲價、幅度上看7%,0
影片歐洲一國家又退出北約！美國嚇壞了總統出面乞求留下...徹底和美國翻臉！歐洲宣布解散北約！,1
影片這是昨天9/21呂秀蓮發起大遊行！新聞都沒報導,1
受疫情影響 巴西近2000萬兒童活在飢餓中,0
法千萬人打滿3劑疫苗 單日新增病例仍飆破5萬,0
手機行動電話救命專線已統一為112  再按0或9...手機撥119是無效的,1
新冠肺炎BA.5飆占八成 現首例兒童腦炎,0
教育部要求建中把掛在紅樓超過半世紀的『禮義廉恥』題字拿下校方很有guts回答 : 『不同意』這是什麼執政黨,1
影片俄烏最新消息：司令部被端海空全軍覆沒、突發！俄烏最新戰況公佈！烏克蘭亡國！海空全軍覆沒！最前線戰場視頻公布,1
影片龍鬚菜能降血糖二十年糖尿病患者食用四天後即見實效,1
本土死亡突破萬人大關！7月大女嬰確診4日歿,0
恭喜！ 全聯福利中心分店開業促銷！通過問卷您將有機會獲得 10000 新臺幣,1
疫情仍在高原期 BA.5病例達8成,0
新冠長期後遺症多 3症狀需就醫 6種人更該注意,0
只要戶籍在台北市、新北市和桃園年滿65歲可到區公所帶身份證存摺辦理健保補助金三千二百二十四元半年領一次...,1
美國同修調查疫苗成分...莫德納純素...輝瑞有蛋、佛弟子請打mRNA疫苗、林藥師的說明...Moderna輝瑞/BNT茹素者皆可打,1
路邊看到健保卡和錢不要亂撿...他說皮包內有2萬你就得賠2萬不然就得吃官司,1
圖片宣稱左邊的女孩在摩洛哥放羊 右邊的女孩是20年後的她 她是法國教育部長,1
教宗方濟各被抓因販賣兒童和詐欺罪共起訴80項罪名,1
南韓明起取消入境旅客須接受PCR篩檢的要求,0
元大證券家庭日健走植樹綠地球活動 實踐ESG理念,0
影片福建靠近台灣邊界地區響起民防警報聲,1
洛杉磯郡染疫人數破200萬 陽性率21.4％,0
美6月嬰至5歲幼兒 預計2月21日開打COVID-19疫苗,0
近來長輩與同學都發生尿崩症送這個簡單動作給他們目前聽到的都是馬上治癒了這個惱人症狀...可以藉由抬腳強迫刺激腦下垂體分泌抗利尿激素荷爾蒙,1
取消嘉年華遊行卻開放私人派對 巴西防疫惹議,0
男子當街被打屁股影片宣稱台灣要學學外國、罰100萬台灣人也不怕！他們有的是錢！要嚴懲這樣、再亂趴趴走！捉到就是這樣的下塲！,1
我們四平商圈在開會。三倍券只要有摺痕。我們是拒收。因為銀行換時。銀行也拒收喔！,1
登山女神遭爆居檢違規外出 若屬實最重罰100萬,0
拒絕強制接種疫苗 墨爾本勞工發動暴力示威,0
以下都是高雄目前的染疫區盡量不要去,1
接種過3劑！美國前總統歐巴馬新冠確診 症狀輕微僅喉嚨發癢,0
坦承疫情防控暴露短板 拉薩市政府公開道歉,0
照片印度新冠病毒已經感染到鳥類,1
全球金融科技領域投資意願下滑 亞太投資金額創新高,0
亞馬遜森林大火恐致物種滅絕危機動物照片,1
文章70多歲的媽媽在4月16日去台中榮總胸腔內科看病打針很有可能是榮總強迫跟欺騙施打AZ疫苗,1
宣稱科展內容結果顯示泡過免洗筷的水會造成蝦隻死亡長期使用恐會導致淋巴癌,1
影片外國人唱中國流行老歌《縴夫的愛》,1
專家籲邊境唾篩PCR退場 王必勝：剩上路日待決定,0
影片宣稱我們驕傲的國民警衛隊進駐DC、1月6號抗議遊行的總人數突破400萬..引人注目的是摩托車隊領頭車拖著棺材表明要決一死戰,1
歐盟今天拒發“印度生產的AZ” 的使用許可...台灣人打AZㄧ個多星期來已死274人...日本送台灣的AZ是印度的“原汁“然後到日本分裝再運來台灣...美國的佛奇博士說2022年美國將永久停止使AZ...澳洲說~AZ將在今年10月退出全球市場,1
貫徹清零太燒錢 雲南重慶下令集中隔離要收費,0
《菩提本無樹》高雄菩提樹開花了！見過嗎菩提樹開花很美！,1
影片宣稱印度新冠疫情的現況,1
蘇貞昌：疫情來到最後階段 像隧道已看到前面光線,0
德國9月通膨10%創新高 明年經濟衰退,0
紐約市長下令 所有民營企業僱主強制員工接種疫苗,0
日本採購1.2億劑AZ疫苗 僅用約20萬劑,0
打疫苗千萬不能揉揉了極為容易產生血栓,1
香蕉分彎的和直的彎的香蕉比直的香蕉累積更多糖分營養成分比較高比較香甜.....洗淨香蕉表皮用錫箔紙將根部包起來可以防止香蕉的乙烯釋放.,1
影片稱持BNO的黃絲移民幻想在倫敦地鐵搞831祭祀被英國警察武力鎮壓乖乖躺在倫敦地鐵列車站地上不敢哼一聲還敢幻想當年在香港黑暴中的叫囂,1
珠海航展11/8登場 參演裝備數量再擴大,0
影片請看日夜奔馳的一帶一路上百節火車的中歐班列、氣勢磅礡運行在歐亞大陸上、這是中國制造業的產品编組運往歐洲各國,1
北韓：COVID疫情已控制 新發燒例連3天少於20萬,0
關西高速公路今天開始傍晚每天會有警察臨檢...後座乘客未繫安全帶罰款一人三千兩人6000元,1
防疫保單指引出爐 產險公會整理常見10大QA問答集,0
影片10月16日！北京突然宣布！為台灣輸血10年的ECFA從今天起將不會再有效力1月1日後！將恢復對台關稅,1
拜疫苗銷售強勁之賜 輝瑞2021年獲利倍增,0
新冠死亡率全球之冠 秘魯實施室內出示疫苗證明,0
這幾天各大媒體都不討論印度疫情了因為印度發現了廉價神奇的新冠特效藥伊維菌素,1
影片好奇妙的雞蛋樹...植物上竟然長出雞蛋,1
香港防疫現醜聞 醫師濫發免接種疫苗證明,0
影片蒲亭談俄烏戰後歸還中國遠東大片領土不可思議！中國的回應讓人意外,1
今年入伍的陸官學生有200多人結訓時退到只剩12人,1
印度演員阿米爾•罕（Aamir Khan）宣布向每個貧困家庭捐贈一公斤麵粉...那些真正需要的人去排隊拿回麵粉打開袋子後他們發現每個袋子中有額外放了15000盧比,1
Omicron新亞變種能避開免疫力 恐帶來新疫情,0
每天以鹽水漱口就能治療牙周病,1
苗縣+1148例 雙十連假加開假日流感及新冠疫苗施打專診,0
彰化大城長照衛福大樓明年3月完工 縣府從老顧到小,0
照片宣稱賓州伊利湖邊發現3000張選票,1
美COVID不治將破百萬人 國家大教堂敲鐘千次致哀,0
美國CDC確認新冠病毒首例在美國！中國不再繼續背鍋...美國媒體ABC揭露：美國乙型流感極可能就是新型冠狀病毒美國才是第一個爆發新冠疫情的國家,1
為迎接國門開放做準備 蘇貞昌視察桃機視察放寬邊境管制措施,0
快通知北部親友趕緊關窗中南部也要因為霾害在半夜我們睡夢中就會南下...中研院陳伶志博士表示這波主力在晚上9點登入北部...,1
標普：亞太經濟復甦路難行,0
全球COVID-19確診數一週激增近1／5 連續10週成長,0
影片指稱川普因選舉發瘋了！狂砸辦公室,1
中港台入境要求最嚴 學者：現在監測中重症才是重點,0
圖片烏克蘭妹子攜槍乘公車、烏克蘭副總統的太太拿起武器上戰場,1
中國汽車達3.15億輛 汽車市場回暖,0
知名學校打疫苗沒換針筒狂扎30人 他冤喊：聽命行事,0
NBA》公牛疫情爆發 拉文成為第9位被隔離球員,0
影片標題稱三名中國暴徒衝擊示威現場被當埸活捉：是中國大使館叫我們做的,1
墨西哥總統二度確診 症狀輕微,0
居隔、居檢有條件放寬 外出2小時改4小時,0
我們醫生感染新冠狀病毒迅速康復是因持續每天吸入熱水蒸氣讓肺部、喉嚨和口腔溫度上升讓病毒失去活力,1
美國波特蘭省變天暴亂持續！因為美國政府禁播歐媒配合...大家請把這些短片轉到你們在海外的親戚朋友圈去,1
0+7十月中旬上路 王必勝：防疫旅館全退場,0
澳洲天空新聞報導說航空公司正在解決血栓問題並建議接種疫苗的人不要坐飛機因為有血栓的風險,1
電話費近期再次降價66%趕緊更改 ...中華電信室內電話原本預設為3分鐘1.6元設定後將改成5分鐘1.5元請傳給認識的人,1
中央要求新北提正式報告 恩恩爸欣慰再提8問題,0
境外移入＋17例 確診無新增死亡,0
哈日族快安排行程！日相岸田文雄宣布：10月11日開放自由行,0
專家：別恐嚇 疫苗藥物快回歸採購法監督,0
影片哈薩克暴亂期間位於哈國阿拉木圖境內的一所美國參與建造的生物實驗室遭到恐怖份子襲擊,1
Omicron來襲 土耳其單日6.6萬例創新高,0
聯邦快遞發布電商未來大調查 揭示中小企業電商成長趨勢,0
照片宣稱這對意大利醫生夫妇抢救了134名武肺病人看到很多病人慘死他們知道自己時日無多干脆摘下口罩在醫院休息大廳深情對望,1
指揮中心何時退場 薛瑞元：明年上半年有機會,0
婦女照片2018年瓦斯爆炸圖片拿來冒充蒲亭入侵...這些年你還在吃主媒的飼料,1
0+7新規霧煞煞 民眾無所適從,0
沒確診過天選之人身體較差 羅一鈞提3機轉破除說法,0
醫生建議 打過AZ疫苗的朋友吃阿斯匹靈可以防血栓,1
影片俄烏激戰電視上看不到的畫面,1
與確診幕僚接觸30分鐘 拜登再接受COVID-19檢測 待結果出爐,0
消基會醬油調查發現其中72%含防腐劑......如何辨識化學與傳統釀造醬油消基會：看價錢、看醬油搖動時的泡沫、聞濃郁酒香,1
染疫死亡數再創新高 俄羅斯擬停止上班一週,0
研究：COVID-19疫苗確實可能讓女性經期大亂,0
"影片中老年“腦血栓”怎麼辦刮刮這條""青筋"" 關鍵時刻能保命",1
澳大利亞巨大的野火導致動物死亡動物照片,1
染COVID-19得到自然免疫 研究：保護力比疫苗強,0
愛達荷州醫生Ryan Cole說：新冠疫苗會降低人體對抗癌變的T細胞免疫注定會得到一種癌症...耶魯大學癌症專家Dr. Harvey Risch 指出這是行醫40年從未見過的癌症數字大爆發！,1
確診嬰兒全身抽搐…父母心慌求助 警鳴笛開道12分鐘火速就醫,0
飯前香蕉百病消：抗憂鬱症、防貧血、降高血壓、除便祕、解宿醉....,1
影片稱自然的草莓籽都是鼓的、也有毫毛但農藥草莓的子都是凹陷的,1
連結衛生福利部強推～耳病專用藥耳聾耳鳴終於有救了,1
世衛：Omicron有可能讓歐洲疫情劃下句點,0
影片小孩溺水倒掛在肩上跑步救回來了,1
金門＋101例 全台防疫評比獲4個獎項,0
簡訊您好我是疫情防疫志願者請添加line配合疫情防疫工作,1
手機除了打電話以外還能做4件事情你以前不一定知道我們可能或多或少的知道一些緊急情況下的自救辦法,1
各國疫情沒台灣嚴重 專家曝早該解封管制意義不大,0
台日青創經驗交流會 林佳龍：帶領新北國際接軌,0
踮腳尖的好處～自律神經歸零增加免疫力、加強消化與解毒、排洩系統安神定心解除睡眠障礙與失眠平衡心率不整能減重強身,1
德國會跨黨派訪團清晨抵台 將晉見總統展開交流,0
：高度懷疑有毒的致命藥物 瑞德西韋是蛇毒蛋白使用瑞德西韋治療會中毒、重症、Covid-19 不是呼吸道病毒引致而是蛇毒液中毒...蛇毒蛋白中毒會產生的肺炎叫蛇肺炎,1
不限制類別 民眾滿五個月可打第三劑莫德納,0
男子在屋頂觸碰高壓電線墜樓影片搭配文字他不想再等14天 ,1
女大生打疫苗後全身紅疹 免疫抑制劑治療改善,0
若有接種疫苗 研究：近32萬美國人不會染疫死亡,0
圖片宣稱前香港美領事現調任泰國...所以泰國這次的運動模式和內容基本上和太陽花、香港完全一模一樣,1
默沙東抗疫口服藥 日本擬2021年內引進特例核准,0
新規上路啦！6月20日開罰啦!千萬不要為了遮掩太陽烈照而躲在畫有紅邊線上 均被拍到了罰鍰$600元,1
手機對著電視螢幕拍照將照片放大若圖片顯示紅綠藍三種顏色像素點排列就是真4K如果是紅綠藍白四種顏色就是假4K,1
高雄高工化工科參加科展...白醋3滴加入水中泡一顆青花菜2分鐘即可把農藥清除出...米醋加入盆內水果放入10分鐘後會充滿亮光沒有蠟或髒點附在水果,1
嚴守醫院3／調整確診隔離天數 助確診者更快入院治療,0
現在的戰場環境實在是太透明一個普通的中國民眾就可以從一張宣傳照上溯源肉搜出拍照地點如此一來還有什麼秘密可言,1
印度十勝節焚燒大魔王 後疫情時代重拾宗教熱情,0
山東蘭陵县146萬人目前無一感染...分析原因:他们是大蒜种植区...蘭陵農田裡长势喜人会散發出天然大蒜素殺菌截断了感染,1
這次選舉選務人員突然由數十年的老師改對外招募你不覺得有鬼嗎,1
影片劇中唱歌的喜劇演員就是當今烏克蘭的總統：澤倫斯基,1
本土+4萬4467 境外+67 死亡+76 共12縣市破千例,0
以色列高物價頻戰爭 世界快樂報告排名卻在前十,0
桃園長者次世代疫苗接種踴躍 脆弱族群也要盡速接種,0
國門開放再等等！政院：最快10月13日可望實施0+7,0
衰退恐慌再襲 美股道瓊指數跌486點瀕臨熊市,0
公文強迫全國接種國產疫苗不打疫苗要開罰3000-15000,1
圖文稱日本送的AZ疫苗是2021年5月到期,1
世衛：中國清零政策無法持續 應改變政策,0
放兩顆阿斯匹靈在床頭櫃上胸疼、心臟病發作時立刻口含兩顆阿斯匹靈讓它在口中化開然後和一點水吞下...千萬別躺下,1
同學的親外甥在深圳醫院工作...他剛剛來電要我轉告所有的親戚朋友冠狀病毒肺炎是乾咳無流鼻涕....只要大量喝茶並用溫鹽水茶醋漱口就能消滅新冠病毒,1
中華電攜AWS助力高雄亞灣 加速雲端5G AIoT創新發展,0
影片義大利或澳洲布里斯本警察夜晚用殭屍遥控机趕市民回家不讓人在外閒逛,1
世衛組織：富國搶打追加劑 加劇疫苗分配不均,0
連結防疫註冊補助申請領取,1
打滿3劑免篩檢！醫院及長照機構3月起開放探視 排除北北桃高,0
影片宣稱最新超級爆料 ! 美國各州的選票點都在選前安設了秘密監控錄像 所有破壞選舉的罪行 都逃不了朱利安尼佈下的大網,1
莫德納次世代疫苗到位 嘉義縣明起開放預約周末開打,0
圖卡桃園北景雲計畫獲得建築金石獎『優良建築施工品質類』獎項,1
日本單日增逾5萬例COVID-19 沖繩出現BA.2,0
照片宣稱宏都拉斯白蝙蝠體重僅5g專吃無花果,1
影片宣稱一帶一路從浙江義烏至歐洲倫敦的陸運火車計有278節車廂用了10個車頭,1
日本BA.5擴散 近7成地區COVID-19新增病例轉增,0
奧地利總理打3劑COVID-19疫苗 仍突破性感染,0
繼COVID-19療法後 牛津科學家開始研究猴痘藥物,0
嘉義8旬老翁膀胱清出近千顆結石 連醫護都驚呆,0
文章宣稱人權歐美讓老人去死吧、歐美國家讓老人放棄治療,1
影片宣稱朋友染新冠病毒而死剩下大筆存款委託他在紐約時報廣場丟撒真是生不帶來死不帶去,1
影片宣稱上一回是雲豹轉不過去。這次是裝甲車轉太快、印度的戰車飆太快,1
索羅門疫情延燒求救 澳洲派出醫療小組,0
文章茶葉內幕大曝光！喝不喝茶的都快看看！太驚人了,1
北市去年1至11月新冠確診5085人 男性2495 人、女性2590人,0
因為台灣防禦法美國將增加駐台美軍至5萬人,1
摩根費里曼語錄圖：我厭惡恐同症這個字眼這根本就不是什麼恐懼症你也並非真的在害怕什麼你只是一個混帳東西而己,1
影片美國F35戰機強闖南海突然失去控制急速衝向美航母撞穿大洞7名飛行員遇害,1
影片宣稱美國疫苗出大事了...剛剛29國緊急取消美國訂單！全部改用中國疫苗,1
電電公會率團抵越南考察 盼建立ICT產業鏈,0
土耳其Beyaz TV新聞報導:  有多個案例發現婦女接種了BioNTech或者Moderna出生的嬰兒有多手/脚/尾巴,1
智慧教育有成 中正高中榮獲全國智慧製造應用競賽金獎,0
薑汁或薑黃加蜂蜜加強保護肺部軟化並咳出黏痰不受冠狀病毒侵佔肺部,1
30多歲男確診未通報看診 呼吸道阻塞家中猝死,0
COVID-19口服藥 輝瑞向日政府申請批准,0
使用提款機的時候為免有人預裝了盜取密碼的程式在插入你的信用卡前先按取消鍵兩次...,1
台南魚頭君TAIWAN PLUS人氣旺 吸引日本遊客拍照,0
教你如何用肉眼就能看出這隻猪有沒有餵瘦肉精...他的猪皮與肉中間這一塊肥肉...越少越薄那就表示這隻豬有餵過瘦肉精,1
港抗疫將千日 專家：應取消機場入境核酸檢測,0
《產業》莫德納擬來台設點 強化亞太地區發展,0
ACIP會議有結論 這6類人應打新冠疫苗第三劑,0
口罩禁令要到何時王必勝給出答案,0
傳言引述研究宣稱美國才是全世界等（新冠）病毒事件發源地、如果要看源頭的話這個論文直指美國是（新冠病毒）源頭,1
高雄鳳山民眾普遍都沒有收到罷免黃捷案的投票通知單,1
影片快訊/南橫公路崩塌,1
這是越南出口的養殖巴沙魚（Basa Fish博氏巨鯰）都是在嚴重污染的水域使用抗生素與生長激素快速成長的。美國早已禁止進口。千萬別吃,1
確診者7+7後7將調整快篩陰可聚餐 羅一鈞：下周公布,0
保護瀕危物種 加州水族館為海獺打COVID疫苗,0
哪節車廂病毒少、空氣流通佳 研究揭最安全位置驚人真相,0
影片宣稱超霸氣的韓國官二代妙齡女子在超市與售貨員一言不合走出超市開豪車將超市壓平,1
延長外來人口留台期限 移民署強調：請預作行程安排,0
郭台銘訪美白宮發言人特地澄清川普不支持郭台銘...特地寄到每個華府記者的信箱,1
影片經過西藏達賴喇嘛宗教委員會的確認：麥可傑克森已經投胎成為一隻鴨子,1
羅馬萬人上街抗議健康通行證 警動用水柱催淚彈,0
莫德納已經自我承認了...莫德納疫苗自己公佈它含致癌和不孕症的SM-102毒素!(還會傷腎、肝、呼吸系統),1
車輛在隧道擦撞第一時間先把車子開往出口處去做處理不要去後車箱拿交通警示標誌,1
影片大反轉美國坑慘台灣！改名“台灣辦事處”必須交錢！866億天價改名費曝光,1
泰國內閣通過 台旅客10月起落地簽延長為30天,0
拜登：會面與否 取決於金正恩是否真誠,0
